Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Glass,Metal,Paper,Plastic,Airfryer,Grill,Microwave,Oven,Stove,Sex_male,Social Activity_often,Social Activity_sometimes,Energy efficiency_Sometimes,Energy efficiency_Yes
0,0,3,2,0,0,-0.48283266956233933,3,-0.7024487220822107,1,0.9925261253242339,0.121136842531266,1.6254603183536935,-0.809292059988041,2279,0,0,1,0,1,1,0,0,0,True,False,True,True,False
2,1,3,3,2,1,-1.7011561464595573,4,2.5756690724411992,0,0.4900830123728144,0.121136842531266,-0.9599271538090607,0.8397722656061064,5111,1,0,0,1,0,0,1,0,0,False,False,False,False,True
1,2,0,1,1,0,0.7354908073348786,3,-0.5988227933424576,0,-1.5196894394328635,0.9654921575726189,-0.9599271538090607,-0.6718700328551954,1350,1,0,0,0,1,1,0,1,0,False,False,True,False,True
3,1,3,2,0,0,1.4969429803956398,3,-0.7093089752043545,1,0.4900830123728144,-1.1453961300307633,0.5368761195483234,-0.5344480057223497,2719,0,0,1,1,1,1,1,1,0,True,False,True,True,False
1,3,1,2,0,0,-1.0227714831872428,4,-0.7132807006961221,2,-1.0172463264814442,-0.30104081498941043,0.6729491443989947,-1.0841361142537322,2461,0,1,0,0,1,1,0,0,0,True,False,False,True,False
1,0,2,1,2,1,0.7216462223701374,3,1.52568927879938,0,0.4900830123728144,-0.5824925866698614,-0.5517080792570468,0.7023502384732607,3988,1,0,1,1,1,1,0,0,1,True,True,False,False,True
2,0,3,1,0,0,-1.2165956726936182,4,-0.7241126793100336,2,-0.5148032135300246,0.121136842531266,-0.3475985419810399,-1.221558141386578,2372,0,1,0,1,0,0,0,0,1,False,False,True,True,False
2,3,0,1,1,0,-0.5797447643155271,4,-0.1597665935252457,3,0.9925261253242339,0.8247662717323934,0.6049126319736591,0.8397722656061064,3324,1,0,0,0,1,1,1,0,0,False,False,True,False,True
3,3,2,2,2,1,0.7354908073348786,3,1.8683408689527798,2,-1.0172463264814442,-0.44176670082963587,-1.096000178659732,-0.12218192432381292,4900,1,1,1,1,0,0,0,1,1,True,False,True,False,True
1,2,0,1,1,0,0.09863989895678739,4,-0.4652283904375493,0,1.4949692382756534,0.9654921575726189,1.4893872935030223,0.8397722656061064,2358,1,1,0,1,1,1,0,1,0,False,False,False,False,False
2,1,3,1,2,3,-0.12287346047907041,1,-0.24750562029792866,3,1.4949692382756534,0.26186272837149144,-0.41563505440637555,0.1526621299418783,2116,0,1,1,0,1,1,1,0,1,False,False,True,False,True
1,3,0,3,2,1,1.6907671699020153,4,1.3668202591286784,1,-1.0172463264814442,-1.5675737875514397,0.6729491443989947,-1.496402195652269,3628,1,1,1,0,0,0,1,0,0,False,True,False,False,True
2,2,0,2,0,0,-0.16440721537329375,3,-0.719779887864469,1,-1.0172463264814442,0.40258861421171693,1.4213507810776866,1.1146163198717975,2301,1,0,0,0,1,1,1,1,1,False,False,True,False,False
3,1,0,3,0,0,0.7354908073348786,0,-0.7186966900030779,0,-1.5196894394328635,-0.019589043308959476,-1.5042192532117458,0.5649282113404152,772,0,0,1,1,0,0,1,0,0,True,True,False,False,True
1,0,3,1,0,0,0.7493353922996197,1,-0.7273622728942071,2,1.4949692382756534,1.5283957009335207,-1.2320732035104032,0.977194292738952,1742,1,0,1,0,1,1,0,1,1,False,True,False,True,False
0,3,0,1,2,4,-1.1889065027641361,3,1.1411540380055227,1,1.4949692382756534,-1.4268479017112141,1.0811682189510086,-0.25960395145665854,2053,1,1,0,0,1,1,0,0,1,True,False,True,False,False
3,1,3,3,0,0,-1.6319332216358517,0,-0.7324171962473658,2,-1.0172463264814442,-0.8639443583503124,0.5368761195483234,0.2900841570747239,1035,0,0,1,0,0,0,0,1,1,False,False,False,False,True
2,0,1,1,1,0,0.8877812419470308,0,-0.18684654006002438,1,0.9925261253242339,-0.019589043308959476,1.3533142686523512,0.1526621299418783,2219,0,0,1,1,1,1,0,1,1,True,False,False,False,False
2,0,0,3,0,0,0.9708487517354775,3,-0.7215852176334543,1,-1.0172463264814442,-1.5675737875514397,0.06062053257097393,-1.3589801685194234,1914,1,1,0,0,0,0,0,0,1,True,True,False,False,False
3,1,1,1,0,0,1.6215442450783097,4,-0.7035319199436018,2,-1.0172463264814442,1.6691215867737461,1.2172412438016798,-0.6718700328551954,3803,0,0,0,1,1,1,1,1,0,True,False,False,True,False
2,2,2,1,2,2,0.8877812419470308,0,2.1395014002543635,0,0.9925261253242339,0.9654921575726189,1.6934968307790292,-0.12218192432381292,3755,0,1,0,1,1,1,1,0,0,False,False,True,True,False
1,3,2,0,1,0,1.4554092255014164,0,-0.10307923877910898,0,-1.0172463264814442,-0.8639443583503124,0.6729491443989947,1.389460374137489,1706,1,0,0,1,1,1,0,0,0,True,True,False,False,True
1,3,0,2,2,1,1.275429620959782,3,2.5781965341177786,1,1.4949692382756534,-1.2861220158709887,-0.7558176165330537,0.5649282113404152,4675,0,1,0,1,1,1,1,1,1,False,True,False,True,False
2,1,3,0,2,3,0.8462474870528075,3,1.1754553036162423,3,0.9925261253242339,-1.2861220158709887,0.5368761195483234,-0.9467140871208866,3735,1,1,1,1,0,0,0,1,0,False,True,False,False,True
0,0,2,1,2,5,-1.299663182482065,1,1.8091260525300636,2,0.9925261253242339,-0.019589043308959476,0.40080309469765213,0.977194292738952,3000,1,1,1,0,0,0,1,1,0,True,True,False,False,False
1,1,2,1,0,0,0.3201532583926452,4,-0.7075036454353694,3,-1.5196894394328635,0.6840403858921679,-0.7558176165330537,-1.6338242227851147,1998,0,1,1,0,1,1,1,0,0,False,True,False,False,True
3,0,2,3,0,0,1.6076996601135687,4,-0.712197502834731,0,-1.0172463264814442,-0.5824925866698614,-1.640292278062417,1.2520383470046432,2388,1,1,1,1,1,1,1,1,0,True,False,True,False,False
3,2,2,2,1,0,-0.7735689538219027,0,-0.16518258283220144,1,-1.0172463264814442,-1.708299673391665,0.06062053257097393,1.66430442840318,1599,1,1,0,0,1,1,1,0,0,True,True,False,False,True
0,1,3,3,1,0,-0.19209638530277598,4,-0.6934220732372844,1,-0.5148032135300246,-0.7232184725100869,-0.891890641383725,-0.809292059988041,1468,1,1,1,1,0,0,1,0,1,False,False,True,False,True
3,3,2,1,1,0,-1.0366160681519838,1,-0.42587220147367094,0,-0.5148032135300246,0.40258861421171693,-1.640292278062417,0.5649282113404152,1079,1,0,1,1,1,1,1,0,0,True,False,True,False,True
2,0,2,3,1,0,-0.2059409702675171,1,-0.6970327327752549,3,-0.01236010057860512,1.6691215867737461,1.4893872935030223,1.389460374137489,1923,0,0,1,0,1,1,1,1,0,False,False,False,True,False
3,3,3,2,2,1,1.7323009247962387,0,2.3420594003345085,0,0.9925261253242339,0.6840403858921679,-0.7558176165330537,-0.9467140871208866,4557,0,1,0,0,0,0,0,1,1,False,False,True,False,False
3,1,2,0,2,4,0.6801124674759141,3,1.290635342877501,2,1.4949692382756534,0.6840403858921679,-0.6197445916823825,-0.12218192432381292,3441,0,0,0,0,0,0,1,1,1,True,False,True,True,False
2,1,0,3,0,0,-0.7043460289981972,1,-0.6981159306366461,0,-0.5148032135300246,1.3876698150932953,-0.8238541289583894,1.1146163198717975,908,0,1,0,0,0,0,0,0,0,False,False,True,False,True
2,3,0,1,2,2,0.9293149968412542,3,0.33128310363874125,1,-1.5196894394328635,-1.1453961300307633,1.6934968307790292,-0.12218192432381292,2699,0,0,1,0,0,0,1,0,1,False,False,True,False,True
3,2,0,1,0,0,-0.7320351989276794,0,-0.7020876561284136,2,-0.01236010057860512,0.121136842531266,0.7409856568243304,0.977194292738952,1981,1,0,0,0,1,1,1,0,0,True,False,False,True,False
1,2,3,1,0,0,-0.5243664244565627,1,-0.7298897345707864,2,0.9925261253242339,-1.708299673391665,-1.1640366910850675,0.42750618420756953,1175,0,1,1,0,1,1,0,0,0,False,False,False,True,False
1,0,0,1,0,0,0.14017365385101072,4,-0.7056983156663841,0,-0.5148032135300246,0.40258861421171693,-1.0279636662343963,0.1526621299418783,2129,1,1,1,1,1,1,1,1,0,True,False,False,True,False
3,1,1,3,2,3,0.9293149968412542,1,0.5594767864384763,0,0.4900830123728144,-1.708299673391665,-0.21152551713036863,-0.3970259785895041,2775,0,0,0,1,1,1,0,1,1,True,False,True,True,False
3,3,2,0,1,0,0.8185583171233253,4,-0.12727065768351128,3,1.4949692382756534,0.40258861421171693,-1.2320732035104032,-0.6718700328551954,3918,0,0,1,0,0,0,1,1,0,True,False,True,False,True
0,3,3,1,2,5,-0.4274543297033749,1,2.494429232836863,0,-1.5196894394328635,-0.019589043308959476,0.9450951941003373,1.5268824012703344,2260,1,0,0,1,0,0,0,0,1,False,False,True,False,True
3,1,0,1,1,0,1.6769225849372742,1,-0.5406911747811326,3,0.4900830123728144,-1.0046702441905377,-0.14348900470503298,-1.6338242227851147,2028,1,0,0,0,0,0,0,1,1,False,False,True,False,False
2,3,1,3,1,0,1.5384767352898632,4,-0.7302508005245835,3,0.4900830123728144,0.8247662717323934,-0.6877811041077181,1.5268824012703344,2750,1,0,0,1,1,1,0,0,1,True,False,False,False,True
2,2,0,0,0,0,1.026227091594442,3,-0.7223073495410484,3,0.4900830123728144,1.6691215867737461,0.6729491443989947,-0.3970259785895041,2553,1,1,0,0,0,0,0,0,1,False,True,False,False,True
1,1,3,1,2,3,-0.7597243688571617,3,0.0005466899606441478,1,1.4949692382756534,-1.5675737875514397,-0.6197445916823825,-1.221558141386578,2384,1,1,0,1,1,1,0,1,0,True,False,True,True,False
1,0,1,1,2,4,0.8600920720175486,3,0.3511417310975789,3,-1.0172463264814442,-0.44176670082963587,-0.891890641383725,-1.0841361142537322,1621,1,1,0,0,1,1,0,1,1,False,False,False,True,False
1,0,1,2,2,2,-0.49667725452708045,1,-0.13521410866704636,1,-1.0172463264814442,0.6840403858921679,0.26473006984698083,-0.809292059988041,2073,0,0,0,1,1,1,1,1,1,True,True,False,False,True
0,3,3,0,2,4,-0.15056263040855264,3,-0.6374568503987418,0,-0.5148032135300246,-0.16031492914918494,-0.7558176165330537,0.8397722656061064,1510,0,0,0,1,0,0,1,1,1,False,False,False,False,True
2,1,1,1,0,0,0.15401823881575183,4,-0.6984769965904432,3,-0.5148032135300246,-1.5675737875514397,-0.8238541289583894,0.7023502384732607,2295,0,1,1,1,0,0,1,1,1,False,False,False,False,True
3,1,1,1,1,0,0.5693557877579852,4,-0.609654771956369,1,-0.01236010057860512,-0.16031492914918494,-0.891890641383725,1.1146163198717975,3143,0,0,1,0,1,1,0,1,0,True,False,False,True,False
1,3,3,3,0,0,1.3031187908892643,0,-0.7089479092505575,3,0.4900830123728144,1.5283957009335207,1.2172412438016798,1.1146163198717975,1518,0,1,0,1,0,0,1,1,0,False,False,True,True,False
3,3,3,1,1,0,-1.0504606531167249,3,-0.12690959172971422,0,0.4900830123728144,0.9654921575726189,0.1966935574216452,-1.496402195652269,2136,1,0,1,0,1,1,1,1,0,False,True,False,False,False
0,3,2,0,0,0,-0.6351231041744916,1,-0.7255569431252218,2,-1.5196894394328635,0.6840403858921679,0.06062053257097393,0.8397722656061064,1411,1,1,1,1,0,0,1,1,1,True,True,False,True,False
0,0,1,2,0,0,-0.2613193101264815,3,-0.7327782622011628,3,-0.01236010057860512,0.5433145000519424,-1.7083287904877527,0.8397722656061064,1760,1,0,1,0,0,0,0,0,0,True,False,False,True,False
0,2,3,3,1,0,1.4830983954308987,3,-0.08755340276583586,3,-1.0172463264814442,0.40258861421171693,1.3533142686523512,-1.3589801685194234,1838,0,0,0,1,0,0,1,1,0,False,False,False,False,False
2,3,2,1,1,0,0.4447545230753152,4,-0.4980853922330808,3,0.4900830123728144,-1.4268479017112141,-1.5042192532117458,0.2900841570747239,2852,1,1,0,1,0,0,0,1,1,True,False,True,True,False
2,2,1,1,1,0,-1.0366160681519838,0,-0.4511468182394644,0,1.4949692382756534,-0.30104081498941043,0.809022169249666,0.977194292738952,1548,1,0,1,0,0,0,0,1,0,True,True,False,True,False
0,0,3,0,0,0,-1.6873115614948162,3,-0.7335003941087569,2,0.4900830123728144,0.40258861421171693,-1.5722557656370815,1.2520383470046432,1588,1,1,1,0,0,0,0,1,0,False,False,True,True,False
3,1,1,0,0,0,-0.16440721537329375,4,-0.7132807006961221,3,-0.5148032135300246,-1.4268479017112141,-1.2320732035104032,0.7023502384732607,3378,1,0,0,1,1,1,0,0,0,True,True,False,True,False
1,0,0,1,1,0,1.0677608464886652,3,-0.6591208076265648,2,0.9925261253242339,0.6840403858921679,0.9450951941003373,0.7023502384732607,2711,0,0,1,0,1,1,1,1,1,True,False,False,False,False
3,3,1,2,2,3,-1.424264447164735,4,1.8149031077908164,3,0.9925261253242339,1.6691215867737461,1.557423805928358,1.66430442840318,5747,1,1,1,0,0,0,0,0,1,True,False,False,False,True
0,0,2,3,1,0,1.1092946013828886,4,-0.15001781277272538,2,-0.5148032135300246,1.6691215867737461,-0.007415979854361704,0.5649282113404152,2534,1,1,1,1,0,0,0,1,0,True,True,False,True,False
3,0,2,0,1,0,-1.2304402576583595,0,-0.6912556775145021,3,-1.0172463264814442,0.6840403858921679,-0.07545249227969734,-0.6718700328551954,1865,0,0,1,0,1,1,0,1,1,True,False,False,False,False
0,1,0,0,1,0,-0.17825180033803487,3,-0.6277080696462215,3,-1.5196894394328635,-0.16031492914918494,-0.8238541289583894,-0.3970259785895041,1582,0,1,0,1,1,1,0,0,1,False,True,False,True,False
2,2,2,3,2,1,-0.9673931433282783,4,2.4373808121369294,0,0.4900830123728144,-1.1453961300307633,-0.27956202955570425,-1.221558141386578,5174,0,1,0,1,1,1,0,0,0,False,True,False,False,False
3,0,2,1,2,1,0.7216462223701374,3,-0.27819622637067787,2,0.9925261253242339,1.3876698150932953,-0.007415979854361704,-1.496402195652269,3753,1,0,0,1,0,0,1,1,0,True,True,False,True,False
3,0,3,3,1,0,0.16786282378049294,1,-0.1590444616176516,1,-1.0172463264814442,1.6691215867737461,-1.5722557656370815,0.8397722656061064,1356,0,1,0,1,0,0,0,0,1,True,True,False,False,True
3,0,3,0,0,0,0.9293149968412542,0,-0.6984769965904432,3,-0.01236010057860512,0.40258861421171693,-1.0279636662343963,0.8397722656061064,2376,0,0,0,0,1,1,1,0,1,True,False,False,False,True
2,1,3,3,2,3,0.6385787125816907,4,1.6610890114732735,2,0.4900830123728144,1.1062180434128444,1.6254603183536935,0.2900841570747239,5163,0,0,0,0,1,1,0,1,0,True,False,False,False,True
2,0,1,0,2,3,-1.3965752772352529,0,2.1918559635549357,3,1.4949692382756534,-1.0046702441905377,0.5368761195483234,0.0152401028090327,4771,1,0,0,0,0,0,0,1,0,True,False,True,False,True
2,1,3,3,2,2,-0.7874135387866439,3,2.5193427836488596,2,0.9925261253242339,-0.5824925866698614,0.40080309469765213,-0.9467140871208866,5032,0,0,0,1,1,1,1,1,1,True,False,False,True,False
0,1,1,0,0,0,-1.5073319569531818,3,-0.7085868432967605,0,0.9925261253242339,-0.7232184725100869,0.40080309469765213,-0.3970259785895041,2373,0,0,0,0,1,1,0,1,0,True,True,False,False,True
1,3,1,1,1,0,-0.7597243688571617,0,-0.3915709358629513,1,-0.01236010057860512,1.2469439292530697,-1.2320732035104032,-1.6338242227851147,824,1,1,0,1,0,0,1,0,1,True,False,True,False,True
3,2,3,0,2,2,1.3723417157129698,4,2.7255114432669747,0,0.4900830123728144,0.121136842531266,-0.6877811041077181,-1.221558141386578,6032,0,1,1,1,1,1,1,1,1,True,False,False,False,False
0,0,1,3,0,0,-0.19209638530277598,3,-0.712197502834731,2,0.9925261253242339,-0.16031492914918494,1.6254603183536935,1.2520383470046432,1971,0,0,1,1,0,0,0,0,1,False,False,False,True,False
2,1,3,0,2,5,-0.4274543297033749,0,2.6746011437815906,0,-1.5196894394328635,1.1062180434128444,-1.3681462283610746,-0.25960395145665854,2865,0,0,1,1,1,1,0,1,0,True,True,False,False,True
3,1,2,2,2,2,1.4830983954308987,3,2.4835972542229516,2,-0.5148032135300246,-0.5824925866698614,-0.891890641383725,-1.6338242227851147,5039,1,0,0,1,1,1,1,0,0,True,True,False,True,False
2,0,1,1,0,0,1.0123825066297008,0,-0.7255569431252218,3,-0.01236010057860512,1.2469439292530697,-1.3681462283610746,-0.5344480057223497,1662,0,0,1,0,0,0,1,1,1,True,False,False,True,False
2,2,1,2,1,0,-1.0504606531167249,1,-0.448258290609088,2,0.4900830123728144,0.6840403858921679,-0.891890641383725,0.1526621299418783,1914,1,0,0,1,1,1,1,1,0,True,True,False,False,False
3,1,2,1,2,4,-0.7043460289981972,1,2.7756996108447645,1,-0.5148032135300246,-1.1453961300307633,-1.43618274078641,-0.5344480057223497,1269,0,0,1,0,0,0,1,0,1,True,False,False,False,False
3,2,3,1,1,0,-0.7735689538219027,4,-0.18648547410622734,1,-1.0172463264814442,1.3876698150932953,0.26473006984698083,1.5268824012703344,3066,0,0,0,1,1,1,1,1,0,False,False,True,True,False
0,3,0,3,2,3,-0.7043460289981972,4,-0.4876144795729664,1,-1.0172463264814442,1.2469439292530697,0.7409856568243304,-0.25960395145665854,2223,1,1,1,0,1,1,1,1,0,True,False,True,False,True
1,3,0,0,0,0,-0.7735689538219027,0,-0.7132807006961221,3,1.4949692382756534,0.121136842531266,0.40080309469765213,-1.6338242227851147,2047,0,0,0,0,1,1,1,1,1,False,False,True,True,False
0,1,2,0,1,0,-0.8289472936808672,1,-0.2565322691428549,1,-1.0172463264814442,-0.16031492914918494,1.2172412438016798,-0.6718700328551954,1722,1,0,0,1,0,0,0,0,1,True,False,False,False,True
1,2,2,1,0,0,1.289274205924523,0,-0.7125585687885281,3,-0.5148032135300246,1.3876698150932953,0.6729491443989947,0.1526621299418783,1704,1,0,1,0,1,1,0,0,1,True,False,True,True,False
0,2,0,3,2,1,-0.9535485583635371,1,2.5265641027248007,3,0.4900830123728144,1.5283957009335207,-0.4836715668317112,1.2520383470046432,4798,0,0,1,0,0,0,0,1,0,True,False,False,False,False
3,0,2,1,0,0,-0.7043460289981972,4,-0.7298897345707864,1,-1.0172463264814442,0.8247662717323934,-1.5042192532117458,-0.6718700328551954,2021,0,1,1,1,1,1,1,1,1,False,False,False,False,True
3,2,3,3,2,2,-0.7458797838924205,3,0.6410776919966095,1,0.4900830123728144,0.26186272837149144,1.6934968307790292,-0.9467140871208866,3161,0,1,1,0,1,1,0,0,1,False,False,False,False,False
2,3,1,2,1,0,1.164672941241853,0,-0.4652283904375493,1,-0.5148032135300246,1.3876698150932953,-1.5722557656370815,1.5268824012703344,1151,0,0,1,0,1,1,1,1,1,True,False,False,False,True
1,1,0,0,0,0,-1.1196835779404306,3,-0.7244737452638307,1,-1.0172463264814442,1.1062180434128444,-1.5722557656370815,0.0152401028090327,1414,1,0,1,0,0,0,1,0,1,False,False,True,True,False
3,1,1,3,1,0,-1.2304402576583595,4,-0.26880851157195457,2,1.4949692382756534,-0.16031492914918494,-0.3475985419810399,0.1526621299418783,2748,0,0,1,1,0,0,1,0,0,False,False,False,False,True
3,1,2,1,1,0,-1.5073319569531818,0,-0.5500788895798558,2,0.9925261253242339,-1.5675737875514397,1.6254603183536935,-0.809292059988041,2190,0,1,0,0,0,0,0,1,1,True,False,False,False,True
1,0,3,2,1,0,0.417065353145833,3,-0.5984617273886604,1,0.9925261253242339,0.6840403858921679,1.6934968307790292,0.977194292738952,2345,1,1,1,1,1,1,0,0,0,True,False,False,False,True
0,1,3,1,2,2,-0.23363014019699932,1,-0.09116406230380635,1,1.4949692382756534,-1.708299673391665,0.06062053257097393,1.389460374137489,1860,0,1,0,1,0,0,1,0,1,False,False,True,False,False
0,3,3,1,2,1,0.8600920720175486,3,1.4354227903501178,1,0.4900830123728144,-0.019589043308959476,0.12865704499630956,-0.9467140871208866,3758,0,0,0,0,0,0,1,1,0,False,False,False,True,False
1,3,0,3,1,0,1.5938550751488276,3,-0.4637841266223611,3,0.4900830123728144,-0.7232184725100869,0.7409856568243304,1.5268824012703344,2359,1,0,0,1,0,0,1,0,0,True,False,False,True,False
0,2,1,2,0,0,1.6076996601135687,1,-0.7085868432967605,1,-1.5196894394328635,-0.30104081498941043,-0.007415979854361704,1.1146163198717975,1146,1,0,1,0,1,1,1,1,0,False,False,False,True,False
0,1,2,2,1,0,-0.17825180033803487,4,-0.411429563321789,1,1.4949692382756534,-0.30104081498941043,0.8770586816750016,0.7023502384732607,2306,0,0,1,1,0,0,0,0,1,False,False,False,False,True
0,2,0,3,1,0,-0.30285306502070486,0,-0.6114601017253543,3,-1.0172463264814442,1.5283957009335207,-0.4836715668317112,1.2520383470046432,1131,1,0,0,1,0,0,1,0,1,True,True,False,False,False
1,2,3,0,0,0,1.5523213202546042,4,-0.7020876561284136,2,-0.01236010057860512,1.6691215867737461,1.2172412438016798,-0.25960395145665854,3446,0,0,0,1,0,0,0,1,1,True,False,False,True,False
2,2,2,1,2,2,-1.0919944080109483,0,0.41721680064243893,1,0.4900830123728144,1.6691215867737461,1.4213507810776866,-0.5344480057223497,2601,1,1,0,0,0,0,1,1,0,True,False,False,True,False
3,1,1,2,1,0,-1.7011561464595573,3,-0.42623326742746803,1,-1.5196894394328635,1.3876698150932953,1.4213507810776866,-0.809292059988041,1919,0,1,1,1,1,1,0,0,0,False,False,False,False,False
0,2,1,3,1,0,-1.6180886366711107,4,-0.4179287504901359,1,1.4949692382756534,-0.019589043308959476,1.0131317065256729,0.977194292738952,2235,0,0,1,1,0,0,0,0,1,False,True,False,False,True
3,0,1,3,1,0,0.6247341276169497,1,-0.4590902692229995,1,0.4900830123728144,-0.5824925866698614,0.1966935574216452,-1.0841361142537322,1749,0,1,0,0,1,1,1,1,1,False,True,False,False,True
1,1,2,2,2,2,0.15401823881575183,0,0.07600947430422743,3,0.4900830123728144,-0.16031492914918494,-0.007415979854361704,0.0152401028090327,2070,0,0,1,0,1,1,1,0,0,False,False,False,False,False
1,3,0,1,2,1,-0.17825180033803487,4,1.745217378707986,2,0.9925261253242339,-0.44176670082963587,1.2172412438016798,-0.809292059988041,5578,1,0,0,1,0,0,1,1,0,True,False,False,True,False
0,0,1,2,0,0,-0.4689880845975982,1,-0.7071425794815723,2,-0.5148032135300246,1.5283957009335207,0.9450951941003373,1.2520383470046432,1937,0,0,0,0,1,1,0,0,1,True,False,False,False,False
3,1,1,1,2,3,1.040071676559183,0,1.5144962342316715,3,-1.0172463264814442,-1.2861220158709887,-1.5722557656370815,0.0152401028090327,2705,1,1,1,1,0,0,0,1,0,True,False,False,True,False
1,2,0,1,0,0,-1.6873115614948162,0,-0.7255569431252218,3,-0.01236010057860512,0.8247662717323934,1.557423805928358,1.66430442840318,1544,0,0,1,1,0,0,1,1,0,False,False,False,True,False
2,2,2,1,0,0,-0.7458797838924205,3,-0.7158081623727015,1,-0.5148032135300246,-0.16031492914918494,0.809022169249666,0.8397722656061064,2129,1,0,1,1,0,0,0,0,1,True,True,False,False,True
0,0,0,2,0,0,-1.0504606531167249,0,-0.6984769965904432,0,1.4949692382756534,0.26186272837149144,0.06062053257097393,-1.3589801685194234,1107,0,1,1,1,1,1,0,1,1,True,True,False,False,True
